anime_id,name,genre,type,rating,members
26053,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,"Action, Comedy, Fantasy, Magic, Shoujo",Manga,6.63,609
8839,Gundam Neo Experience 0087: Green Divers,"Adventure, Mecha, Space",Manga,6.63,1849
2207,Hamelin no Violin Hiki: The Manga,"Adventure, Comedy, Fantasy",Manga,6.63,1551
3273,Kinnikuman (1984),"Action, Comedy, Shounen, Sports",Manga,6.63,474
1044,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic",Manga,6.63,3717
2560,Terra e...,"Action, Drama, Sci-Fi, Shounen",Manga,6.63,4807
3842,Doubutsu Takarajima,Adventure,Manga,6.62,818
1793,Kaze no Na wa Amnesia,"Action, Dementia, Drama, Sci-Fi",Manga,6.62,8230
5225,Lupin III: Pilot Film,"Action, Comedy, Shounen",Manga,6.62,3500
9789,Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids",Manga,6.62,483
1141,Palme no Ki,"Adventure, Drama, Fantasy, Romance",Manga,6.62,3462
9077,Rokudenashi Blues,"Comedy, Drama, School, Shounen, Sports",Manga,6.62,465
4481,Saiyuuki,Adventure,Manga,6.62,1175
10723,Sojunghan Nal-ui Kkum,"Comedy, Drama, Romance",Manga,6.62,904
2626,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Manga,6.62,479
10055,Black Jack: Heian Sento,Shounen,Manga,6.61,1087
20441,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"Adventure, Comedy, Mystery",Manga,6.61,260
7578,Gokinjo Monogatari the Manga,"Comedy, Drama, Romance",Manga,6.6,1343
9291,Hello Kitty no Cinderella,"Fantasy, Kids",Manga,6.6,362
9078,Rokudenashi Blues 1993,"Action, Comedy, Drama, School, Shounen, Sports",Manga,6.6,298
950,Street Fighter Alpha: Generations,"Adventure, Shounen",Manga,6.6,8906
8109,Tottoko Hamtarou Manga 4: Hamtaro to Fushigi no Oni no Emon Tou,"Adventure, Comedy, Kids",Manga,6.6,962
29863,Anata wo Zutto Aishiteru,"Adventure, Kids",Manga,6.59,520
9795,Atashin&#039;chi Manga,Comedy,Manga,6.59,260
25457,Avengers Confidential: Black Widow to Punisher,"Action, Sci-Fi, Seinen",Manga,6.59,1742
7336,Cyborg 009: Chou Ginga Densetsu,"Action, Sci-Fi, Space",Manga,6.59,1003
20469,Himeyuri,"Drama, Historical",Manga,6.59,395
2047,Ningyo,Fantasy,Manga,6.59,2265
7117,Pika Don,"Drama, Historical",Manga,6.59,392
21571,"Pokemon: Pikachu, Kore Nan no Kagi?","Adventure, Comedy, Fantasy, Kids",Manga,6.59,2213
4524,Shenmue: The Manga,"Action, Adventure, Game, Martial Arts",Manga,6.59,682
6518,Eiga de Toujou! Tamagotchi Dokidoki! Uchuu no Maigotchi!?,Kids,Manga,6.58,312
6310,Kinnikuman II Sei: Second Generations,Comedy,Manga,6.58,459
28511,Precure All Stars Manga: Haru no Carnival♪,"Action, Comedy, Fantasy, Magic, Music, Shoujo",Manga,6.58,988
3757,Sekai Meisaku Douwa: Aladdin to Mahou no Lamp,"Adventure, Fantasy",Manga,6.58,573
8332,Kudan,Fantasy,Manga,6.57,189
7496,Saiyuuki: Son Gokuu Monogatari,Adventure,Manga,6.57,574
7157,Dr. Slump Manga 07: Arale-chan N-cha! Penguin Mura yori Ai wo Komete,"Comedy, Sci-Fi, Shounen",Manga,6.56,575
5496,Feng Yun Jue,"Action, Adventure, Martial Arts",Manga,6.56,1455
3758,Panda no Daibouken,Adventure,Manga,6.56,300
22249,Yodaka no Hoshi,"Adventure, Kids",Manga,6.56,1082
5238,Chocolate Underground: Bokura no Chocolate Sensou,Adventure,Manga,6.55,1432
2312,Daishizen no Majuu: Bagi,"Action, Romance, Sci-Fi",Manga,6.55,1479
23399,Minami no Shima no Dera-chan,"Comedy, Slice of Life",Manga,6.55,7224
608,Sakura Taisen: Katsudou Shashin,"Adventure, Mecha, Sci-Fi, Shounen",Manga,6.55,4010
2915,Chikyuu ga Ugoita Hi,Drama,Manga,6.54,744
7158,Dr. Slump Manga 09: Arale-chan N-cha!! Wakuwaku Hot no Natsuyasumi,"Comedy, Sci-Fi, Shounen",Manga,6.54,553
2071,Hana yori Dango (Manga),"Drama, Romance, Shoujo",Manga,6.54,4576
13935,Houkago Midnighters,"Fantasy, Kids",Manga,6.54,847
3153,Kagaku Ninja-tai Gatchaman (Manga),"Action, Adventure, Sci-Fi, Shounen",Manga,6.54,694
3274,Kinnikuman: Ooabare! Seigi Choujin,"Action, Comedy, Shounen, Sports",Manga,6.54,327
13239,Mass Effect: Paragon Lost,"Action, Adventure, Sci-Fi",Manga,6.54,5305
2428,Tanpen Unico: Kuroi Kumo to Shiroi Hane,"Adventure, Fantasy, Kids",Manga,6.54,699
18063,Tiger Mask Fuku Men League Sen,"Shounen, Sports",Manga,6.54,253
4388,Mazinger Z tai Dr. Hell,"Action, Drama, Mecha, Sci-Fi, Shounen",Manga,6.53,630
3147,Me gumi no Daigo: Kajiba no Baka Yarou,Drama,Manga,6.53,490
18061,Tiger Mask (Manga),"Shounen, Sports",Manga,6.53,243
5272,Tondemo Nezumi Daikatsuyaku,Adventure,Manga,6.53,252
5917,Tsuru ni Notte: Tomoko no Bouken,Drama,Manga,6.53,321
7547,Komadori Eiga: Komaneko,"Kids, Slice of Life",Manga,6.52,238
23831,Mahou Shoujo Madoka★Magica Manga 3: Hangyaku no Monogatari - Magica Quartet x Nisioisin,Comedy,Manga,6.52,6946
3755,Sekai Meisaku Douwa: Oyayubi Hime,"Fantasy, Kids",Manga,6.52,432
7626,Umi no Triton (1979),"Adventure, Fantasy, Shounen",Manga,6.52,235
4099,Wolf Daddy,Fantasy,Manga,6.52,552
1107,Youjuu Toshi,"Action, Adventure, Demons, Drama, Horror, Super Power",Manga,6.52,13480
17325,Ajin Senshi,"Fantasy, Sci-Fi",Manga,6.51,603
5848,Cinnamon the Manga,Fantasy,Manga,6.51,493
5956,High School! Kimengumi (Manga),"Action, Comedy, Parody, Romance, School, Shounen",Manga,6.51,270
2621,Natsu e no Tobira,"Drama, Romance, Shoujo, Shounen Ai",Manga,6.51,1975
2099,Silent Mobius: The Motion Picture,"Adventure, Sci-Fi, Supernatural",Manga,6.51,2194
10342,Tetsuwan Atom: Uchuu no Yuusha,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen",Manga,6.51,661
1361,Final Fantasy: The Spirits Within,Sci-Fi,Manga,6.5,53822
23697,Kara no Kyoukai: Manner Mangas,"Action, Comedy",Manga,6.49,5367
4475,Toshi wo Totta Wani,Drama,Manga,6.5,1638
3905,Wanpaku Ouji no Orochi Taiji,Adventure,Manga,6.5,704
9166,Attack No.1: Namida no Sekai Senshuken,"Drama, Shoujo, Sports",Manga,6.49,248
2647,Dorami-chan: Mini-Dora SOS!!!,"Fantasy, Kids",Manga,6.49,178
8450,Guskou Budori no Denki,Drama,Manga,6.49,628
2293,Kyoushoku Soukou Guyver,"Action, Horror, Sci-Fi, Super Power",Manga,6.49,3185
5386,Miyamoto Musashi: Souken ni Haseru Yume,"Action, Historical, Martial Arts, Samurai",Manga,6.49,3721
2550,Onboro Film,"Comedy, Parody",Manga,6.49,1507
10013,Shouwa Monogatari (Manga),"Drama, Historical",Manga,6.49,878
13169,Buta,"Adventure, Comedy, Fantasy, Historical",Manga,6.48,4850
7816,Dr. Slump Manga 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",Manga,6.48,557
8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",Manga,6.48,340
2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",Manga,6.48,496
8547,Dr. Slump Manga 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",Manga,6.47,537
20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,Manga,6.47,2830
7667,Dr. Slump Manga 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",Manga,6.46,557
9990,Midori-ko,"Dementia, Drama",Manga,6.46,609
3472,Tenrankai no E,Comedy,Manga,6.46,1065
2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",Manga,6.46,763
9163,Attack No.1 (1970),"Drama, Shoujo, Sports",Manga,6.45,329
7718,Denshinbashira Elemi no Koi,Fantasy,Manga,6.45,1139
13639,Hi no Youjin,"Historical, Slice of Life",Manga,6.45,3757
2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",Manga,6.45,1967
28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",Manga,6.45,1509
28085,Wonder (Manga),Dementia,Manga,6.45,644
13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",Manga,6.44,18770
7171,Oni,"Demons, Historical, Supernatural",Manga,6.44,950
2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",Manga,6.44,1624
6693,Yatterman the Manga: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",Manga,6.44,448
8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",Manga,6.43,305
7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",Manga,6.43,12350
8548,Dr. Slump Manga 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen",Manga,6.42,506
4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",Manga,6.42,976
4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",Manga,6.42,786
3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",Manga,6.42,278
5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",Manga,6.42,542
18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",Manga,6.42,402
10405,Xi Avant,"Adventure, Sci-Fi",Manga,6.41,2379
3914,1001 Nights,"Demons, Fantasy, Romance, Seinen",Manga,6.41,4930
3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",Manga,6.41,6579
4513,Hakujaden,"Adventure, Fantasy, Historical, Romance",Manga,6.41,1542
3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",Manga,6.41,287
32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,Manga,6.41,251
7729,Hokkyoku no Muushika Miishika,Adventure,Manga,6.4,172
19731,Osamu to Musashi,"Adventure, Fantasy, Kids",Manga,6.4,143
11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",Manga,6.4,185
9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",Manga,6.4,826
7752,Bao Lian Deng,"Action, Adventure, Fantasy",Manga,6.39,225
6062,Duel Masters Manga 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",Manga,6.39,522
8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",Manga,6.39,241
3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",Manga,6.39,2535
31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",Manga,6.39,4893
7170,Kataku,"Demons, Historical, Supernatural",Manga,6.38,1025
29511,Ongaku Shoujo,"Music, Slice of Life",Manga,6.38,6289
13175,Shiranpuri (Manga),"Drama, School",Manga,6.38,3104
791,Arion,"Action, Adventure, Drama, Fantasy, Magic, Seinen",Manga,6.37,2415
9165,Attack No.1: Namida no Kaiten Receive,"Drama, Shoujo, Sports",Manga,6.37,248
2760,Densetsu Kyojin Ideon: Sesshoku-hen,"Drama, Mecha, Sci-Fi, Space",Manga,6.37,1740
8149,Gegege no Kitarou (1968 Manga),"Adventure, Comedy, Fantasy, Horror, Supernatural",Manga,6.37,346
16149,Kick-Heart,"Comedy, Romance, Sports",Manga,6.37,8007
5098,Andersen Monogatari,"Drama, Fantasy, Kids",Manga,6.36,364
1380,Blue Gender: The Warrior,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",Manga,6.36,7197
13215,Guskou Budori no Denki (2012),"Drama, Fantasy, Kids, Slice of Life",Manga,6.36,2936
1777,Kaze no Tairiku,"Action, Adventure, Fantasy, Supernatural",Manga,6.36,2552
19401,Kuusou no Sora Tobu Kikaitachi,Historical,Manga,6.36,651
9254,Mianhada Saranghanda,Drama,Manga,6.36,969
2840,Youkoso Lodoss-tou e!,"Comedy, Parody",Manga,6.36,1156
6872,Cyborg 009,"Action, Adventure, Drama, Sci-Fi, Shounen",Manga,6.35,1216
8491,Digimon Savers 3D: Digital World Kiki Ippatsu!,"Action, Adventure, Fantasy, Kids, Supernatural",Manga,6.35,3720
9880,Esper Mami: Hoshizora no Dancing Doll,"Fantasy, Shounen",Manga,6.35,236
8584,Future War 198X-nen,"Drama, Military",Manga,6.35,444
3215,Fuyu no Hi,Historical,Manga,6.35,2380
2423,Grey: Digital Target,"Action, Fantasy, Sci-Fi",Manga,6.35,1052
31923,Mini Hama: Minimum Hamatora Mangas,"Comedy, Mystery, School, Super Power",Manga,6.35,833
30585,Taifuu no Noruda,"Drama, School, Sci-Fi, Supernatural",Manga,6.35,14281
17959,Tetsuwan Atom: Atom Tanjou no Himitsu,"Drama, Mecha, Sci-Fi",Manga,6.35,342
12867,Tsuki no Sango,Drama,Manga,6.35,1661
9595,Amanatsu,Sci-Fi,Manga,6.34,1305
8550,Dr. Slump Manga 10: Arale no Bikkuriman,"Comedy, Sci-Fi, Shounen",Manga,6.34,513
8150,Gegege no Kitarou: Chisougan,"Adventure, Comedy, Fantasy, Horror, Supernatural",Manga,6.34,188
31762,King of Prism by Pretty Rhythm,"Music, Shoujo, Sports",Manga,6.34,2897
8141,Konchuu Monogatari Mitsubachi Hutch: Yuuki no Melody,"Adventure, Comedy, Drama",Manga,6.34,233
6994,Koneko no Studio,Comedy,Manga,6.34,373
8848,"Oishinbo: Kyuukyoku tai Shikou, Chouju Ryouri Taiketsu!!","Comedy, Seinen, Slice of Life",Manga,6.34,175
2770,SF Shinseiki Lensman,"Action, Adventure, Sci-Fi, Space",Manga,6.34,1405
4948,Shounen Sarutobi Sasuke,"Adventure, Fantasy",Manga,6.34,564
6688,Batain Lai!! Minami no Shima no Mizu Monogatari,"Historical, Slice of Life",Manga,6.33,334
3120,Bobby ni Kubittake,"Drama, Romance, Slice of Life",Manga,6.33,1470
1494,Darkside Blues,"Horror, Mystery, Psychological, Sci-Fi",Manga,6.33,5224
7376,Kurumiwari Ningyou,"Drama, Fantasy, Romance",Manga,6.33,225
15177,Macross FB7: Ore no Uta wo Kike!,"Action, Mecha, Music, Romance, Sci-Fi",Manga,6.33,2398
3115,Toki no Tabibito: Time Stranger,"Action, Adventure, Romance, Sci-Fi",Manga,6.33,941
6496,Cutey Honey Flash: The Manga,"Adventure, Comedy, Magic, Romance",Manga,6.32,1577
9972,Document Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",Manga,6.32,336
7252,Enchanted Journey,"Adventure, Drama, Fantasy, Kids",Manga,6.32,223
7169,Ibara-Hime matawa Nemuri-Hime,"Drama, Historical",Manga,6.32,586
9172,Kaitei Sanman Mile,"Adventure, Fantasy",Manga,6.32,189
30865,Umi ni Ochita Tsuki no Hanashi,Kids,Manga,6.32,293
9164,Attack No.1: Namida no Fushichou,"Drama, Shoujo, Sports",Manga,6.31,248
4095,Chuumon no Ooi Ryouriten (1991),"Fantasy, Horror, Supernatural",Manga,6.31,2304
1552,Hiatari Ryoukou! Yume no Naka ni Kimi ga Ita,"Comedy, Drama, Romance",Manga,6.31,399
6695,Mangchi,"Adventure, Comedy, Fantasy",Manga,6.31,461
3898,Mazinger Z tai Devilman,"Adventure, Demons, Mecha, Sci-Fi, Shounen",Manga,6.31,1481
7610,Anju to Zushioumaru,"Fantasy, Historical",Manga,6.3,637
6095,Azuki-chan the Manga,"Comedy, Romance, Shoujo, Slice of Life",Manga,6.3,390
8152,Gegege no Kitarou (1985 Manga),"Adventure, Comedy, Fantasy, Horror, Supernatural",Manga,6.3,232
3155,Kingyo Chuuihou! (Manga),"Action, Comedy, Kids, Shoujo",Manga,6.3,301
11561,Sougen no Ko Tenguri,"Adventure, Drama, Historical, Kids",Manga,6.3,406
8132,Chou Deneiban SD Gundam Sangokuden Brave Battle Warriors,"Action, Historical, Mecha",Manga,6.29,1208
1984,Memory,Mystery,Manga,6.29,1709
904,Dragon Ball Z Manga 11: Super Senshi Gekiha!! Katsu no wa Ore da,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Manga,6.28,49949
5314,Rokumon Tengai Mon Colle Knights Manga: Densetsu no Fire Dragon,"Adventure, Comedy, Fantasy",Manga,6.28,350
11791,Sore Ike! Anpanman: Ruby no Negai,"Comedy, Kids, Magic",Manga,6.28,162
17963,"Tetsuwan Atom: Kagayakeru Hoshi - Anata wa Aoku, Utsukushii...","Mecha, Sci-Fi",Manga,6.28,302
2981,Chika Gentou Gekiga: Shoujo Tsubaki,"Drama, Historical, Horror",Manga,6.27,8214
18755,Donyatsu,"Comedy, Sci-Fi, Seinen",Manga,6.27,2168
7491,Dragon Quest Retsuden: Roto no Monshou,"Adventure, Fantasy, Magic, Shounen",Manga,6.27,590
29765,Metropolis (2009),,Manga,6.27,313
6074,21 Emon Uchuu ike! Hadashi no Princess,"Comedy, Sci-Fi, Space",Manga,6.26,260
5289,Beast Wars Second: LioConvoy in Imminent Danger!,"Action, Adventure, Sci-Fi",Manga,6.26,685
2830,Chibikko Remi to Meiken Kapi,"Adventure, Drama, Slice of Life",Manga,6.26,351
7290,Cyborg 009: Kaijuu Sensou,"Action, Adventure, Sci-Fi",Manga,6.26,806
4713,Heart no Kuni no Alice: Wonderful Wonder World,"Fantasy, Harem, Romance, Shoujo",Manga,6.26,20532
9951,Jiu Se Lu,Supernatural,Manga,6.26,775
7876,Oz no Mahoutsukai,Fantasy,Manga,6.26,357
2388,Tachiguishi Retsuden,Comedy,Manga,6.26,445
28251,Uribyeol ilhowa ulrookso,"Comedy, Kids, Magic, Romance",Manga,6.22,283
5421,Ark,"Action, Fantasy, Mecha, Military, Sci-Fi, Supernatural",Manga,6.25,721
11705,Dragon Age: Blood Mage no Seisen,"Action, Fantasy",Manga,6.25,6341
4461,Kouchou-sensei to Kujira,Drama,Manga,6.25,1441
17165,SF Saiyuuki Starzinger (Manga),"Adventure, Mecha, Sci-Fi, Shounen",Manga,6.25,207
7510,Shisha no Sho,"Drama, Supernatural",Manga,6.25,722
12589,3 Choume no Tama: Onegai! Momo-chan wo Sagashite!!,"Adventure, Kids",Manga,6.24,282
6680,Doujouji,"Historical, Supernatural",Manga,6.24,736
6965,Kaiketsu Zorori: Mahoutsukai no Deshi/Dai Kaizoku no Takara Sagashi,"Adventure, Comedy",Manga,6.24,203
30922,Kaze no Matasaburou (Manga),"Fantasy, Supernatural",Manga,6.24,1131
9282,Duel Masters Manga 3: Honoo no Kizuna XX,"Game, Shounen",Manga,6.23,436
8842,Oishinbo: Nichibei Kome Sensou,"Comedy, Seinen, Slice of Life",Manga,6.23,199
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,"Action, Adventure, Fantasy, Kids, Magic, Shoujo, Super Power",Manga,6.23,295
2851,Ninku (Manga),"Action, Adventure, Comedy, Historical, Martial Arts, Shounen",Manga,6.22,887
8928,Visions of Frank: Short Films by Japan&#039;s Most Audacious Animators,Dementia,Manga,6.22,267
5469,Birthday Boy,"Action, Drama, Historical, Military",Manga,6.21,1196
6071,Juuippiki no Neko,Fantasy,Manga,6.21,400
11693,Match Uri no Shoujo,"Drama, Kids",Manga,6.21,158
2314,Tobe! Kujira no Peek,"Adventure, Drama",Manga,6.21,286
19165,Fate/Zero Cafe,"Comedy, Parody",Manga,6.2,8130
2833,Gulliver no Uchuu Ryokou,"Adventure, Sci-Fi",Manga,6.2,527
12965,Jewelpet Manga: Sweets Dance Princess,"Fantasy, Magic, Shoujo",Manga,6.2,581
7532,Kuroi Kikori to Shiroi Kikori,Fantasy,Manga,6.2,179
5673,Apfelland Monogatari,"Adventure, Drama, Historical",Manga,6.19,818
3178,Hengen Taima Yakou Karura Mau! Nara Onryou Emaki,"Action, Adventure, Demons, Fantasy, Horror, Shoujo, Supernatural",Manga,6.19,506
1990,Mahou Gakuen Lunar! Aoi Ryuu no Himitsu,"Comedy, Fantasy, Magic",Manga,6.19,833
9098,Mobile Suit SD Gundam Festival,"Action, Comedy, Fantasy, Mecha, Parody",Manga,6.19,913
10688,Muybridge no Ito,Drama,Manga,6.19,797
7621,Chuumon no Ooi Ryouriten,"Fantasy, Horror, Supernatural",Manga,6.18,374
34048,Seoul-yeok,"Horror, Thriller",Manga,6.18,405
22847,Kara no Kyoukai: Mirai Fukuin - Manner Manga,Drama,Manga,6.17,4260
10718,Soliton no Akuma,"Drama, Military, Sci-Fi",Manga,6.17,412
5515,Wakusei Robo Danguard Ace: Uchuu Daikaisen,"Mecha, Sci-Fi",Manga,6.17,220
1106,Eikyuu Kazoku,"Comedy, Psychological",Manga,6.16,5305
5178,First Squad: The Moment of Truth,"Action, Historical, Military, Super Power, Supernatural",Manga,6.16,25040
5503,Atagoal wa Neko no Mori,Kids,Manga,6.15,483
4907,Daikyouryuu Jidai,Sci-Fi,Manga,6.15,275
515,Hajimari no Boukensha-tachi: Legend of Crystania,"Action, Adventure, Fantasy, Magic, Supernatural",Manga,6.15,2893
10261,Toufu Kozou,Comedy,Manga,6.15,295
29517,Kumi to Tulip,"Kids, Sci-Fi",Manga,6.14,999
17719,Mahoutsukai Sally (Manga),"Comedy, Magic, Shoujo",Manga,6.14,202
32563,Starry Tales: Seiza wa Toki wo Koete,"Fantasy, Space",Manga,6.13,286
5157,Alexander Senki Manga,"Action, Adventure, Dementia, Historical, Military, Mystery, Shounen, Supernatural",Manga,6.12,1258
7156,Arei no Kagami: Way to the Virgin Space,"Action, Adventure, Sci-Fi, Space",Manga,6.12,549
10501,Bannou Yasai Ninninman,"Comedy, Supernatural",Manga,6.13,3612
8490,Digimon Adventure 3D: Digimon Grand Prix!,"Action, Adventure, Comedy, Fantasy, Kids, Parody, Sports",Manga,6.12,4882
3258,Lily C.A.T.,"Horror, Sci-Fi, Space",Manga,6.11,2068
216,Pia Carrot e Youkoso!!: Sayaka no Koi Monogatari,"Comedy, Romance",Manga,6.11,1804
4471,Shin SOS Dai Tokyo Tankentai,Adventure,Manga,6.11,977
6985,Buddha Saitan,"Psychological, Romance, Supernatural",Manga,6.1,3824
7420,Byulbyul Iyagi,"Drama, Psychological",Manga,6.1,235
4091,Kagami no Genon,Slice of Life,Manga,6.1,1803
9385,Rokushin Gattai GodMars (1982),"Action, Mecha, Sci-Fi, Space",Manga,6.1,304
8551,Dr. Slump Manga 11: Dr. Mashirito &amp; Abale-chan,"Comedy, Sci-Fi, Shounen",Manga,6.09,576
12569,Himitsu no Akko-chan (Manga),"Magic, School, Shoujo",Manga,6.09,228
30886,Mu Di,Music,Manga,6.09,145
4097,Nanmu Ichibyousokusai,"Historical, Music",Manga,6.09,251
8181,Adachi-ga Hara,Sci-Fi,Manga,6.08,516
8252,Getter Robo (Manga),"Action, Mecha, Sci-Fi, Shounen",Manga,6.08,527
12971,Himitsu no Akko-chan: Umi da! Obake da!! Natsu Matsuri,"Magic, Shoujo",Manga,6.08,200
6993,Koneko no Rakugaki,Comedy,Manga,6.08,547
8707,Wakusei Robo Danguard Ace tai Konchuu Robot Gundan,"Mecha, Sci-Fi",Manga,6.08,232
3669,Duel Masters Manga 1: Yami no Shiro no Maryuuou,"Adventure, Kids",Manga,6.07,748
9264,Hana no Ko Lunlun: Konnichiwa Sakura no Kuni,"Drama, Magic, Shoujo",Manga,6.07,423
5640,Tabidachi: Ami Shuushou,"Drama, Ecchi, Romance",Manga,6.07,402
12851,Ultraman USA,"Action, Adventure, Sci-Fi",Manga,6.07,243
7461,Komaneko no Christmas: Maigo ni Natta Present,"Comedy, Fantasy",Manga,6.06,207
28991,Ninja &amp; Soldier,Psychological,Manga,6.06,166
7257,Shijin no Shougai,"Drama, Fantasy, Psychological",Manga,6.06,541
7771,Chiisana Jumbo,"Fantasy, Kids, Music",Manga,6.05,202
9274,Chou Seimeitai Transformers Beast Wars Metals: Convoy Daihenshin!,"Action, Mecha, Sci-Fi, Super Power",Manga,6.05,389
18109,Glass no Kamen Desu ga the Manga: Onna Spy no Koi! Murasaki no Bara wa Kiken na Kaori!?,"Comedy, Parody",Manga,6.05,433
20961,Parol no Miraijima,"Action, Adventure, Fantasy",Manga,6.05,1541
1378,Sengoku Kitan Youtouden Soushuuhen,"Action, Martial Arts, Samurai",Manga,6.05,3110
17965,Tetsuwan Atom: Ao Kishi no Kan,"Action, Mecha, Sci-Fi",Manga,6.04,282
3763,Chouon Senshi Borgman: Lovers Rain,"Action, Demons, Sci-Fi, Shounen",Manga,6.02,404
4210,Gokiburi-tachi no Tasogare,"Drama, Military",Manga,6.02,794
9087,"Mobile Suit SD Gundam Musha, Knight, Commando","Action, Comedy, Fantasy, Mecha, Parody",Manga,6.02,860
16506,Three Monks,Music,Manga,6.02,196
6189,Baton,"Adventure, Sci-Fi",Manga,6.01,1482
14347,Ryo,"Action, Drama, Historical, Samurai",Manga,6.01,8687
5090,Techno Police 21C,"Action, Mecha, Police, Sci-Fi",Manga,6.01,402
28419,Katsura Hime,"Action, Comedy",Manga,5.99,116
29943,Crazy for It,"Dementia, Music",Manga,5.98,539
21081,Yu Bang Xiang Zheng,Historical,Manga,5.98,216
30053,Bab Mook Ja,Slice of Life,Manga,5.97,306
1154,Mother: Saigo no Shoujo Eve,"Adventure, Drama, Sci-Fi",Manga,5.97,697
5889,DragonBlade,"Action, Fantasy",Manga,5.95,427
